year,week,territory,continent,cases,deaths,population
2020,14,Belarus,Europe,595,13,9485386
2020,14,Belgium,Europe,8915,1119,11422068
2020,14,Belize,America,4,1,383071
2020,14,Benin,Africa,20,1,11485048
2020,14,Bermuda,America,12,2,63968
2020,14,Bhutan,Asia,1,0,754394
2020,14,Bolivia,America,87,8,11353142
2020,14,"Bonaire, Saint Eustatius and Saba",America,2,0,NA
2020,14,Bosnia_and_Herzegovina,Europe,342,20,3323929
2020,14,Botswana,Africa,6,1,2254126
2020,14,Brazil,America,7477,394,209469333
2020,14,British_Virgin_Islands,America,0,0,29802
2020,14,Brunei_Darussalam,Asia,8,0,428962
2020,14,Bulgaria,Europe,190,14,7024216
2020,14,Burkina_Faso,Africa,142,5,19751535
2020,14,Burundi,Africa,3,0,11175378
2020,14,Cambodia,Asia,6,0,16249798
2020,14,Cameroon,Africa,516,7,25216237
2020,14,Canada,America,9229,234,37058856
2020,14,Cape_Verde,Africa,2,0,543767
2020,14,Cayman_Islands,America,27,0,64174
2020,14,Central_African_Republic,Africa,3,0,4666377
2020,14,Chad,Africa,2,0,15477751
2020,14,Chile,America,2366,29,18729160
2020,14,China,Asia,457,26,1392730000
2020,14,Colombia,America,781,32,49648685
2020,14,Congo,Africa,26,5,5244363
2020,14,Costa_Rica,America,137,0,4999441
2020,14,Cote_dIvoire,Africa,155,2,25069229
2020,14,Croatia,Europe,432,10,4089400
2020,14,Cuba,America,180,5,11338138
2020,14,Curaçao,America,4,0,159849
2020,14,Cyprus,Europe,235,2,1189265
2020,14,Czechia,Europe,1820,54,10625695
2020,14,Democratic_Republic_of_the_Congo,Africa,63,10,84068091
2020,14,Denmark,Europe,2104,110,5797446
2020,14,Djibouti,Africa,64,0,958920
2020,14,Dominica,America,4,0,71625
2020,14,Dominican_Republic,America,927,44,10627165
2020,14,Ecuador,America,1781,129,17084357
2020,14,Egypt,Africa,464,38,98423595
2020,14,El_Salvador,America,46,4,6420744
2020,14,Equatorial_Guinea,Africa,2,0,1308974
2020,14,Eritrea,Africa,19,0,NA
2020,14,Estonia,Europe,393,16,1320884
2020,14,Eswatini,Africa,1,0,1367000
2020,14,Ethiopia,Africa,21,2,109224559
2020,14,Falkland_Islands_(Malvinas),America,2,0,NA
2020,14,Faroe_Islands,Europe,15,0,48497
2020,14,Fiji,Oceania,9,0,883483
2020,14,Finland,Europe,863,14,5518050
2020,14,France,Europe,29840,5887,66987244
2020,14,French_Polynesia,Oceania,5,0,277679
2020,14,Gabon,Africa,14,0,2119275
2020,14,Gambia,Africa,0,0,2280102
2020,14,Georgia,Europe,90,2,3731000
2020,14,Germany,Europe,37312,1024,82927922
2020,14,Ghana,Africa,135,0,29767108
2020,14,Gibraltar,Europe,40,0,33718
2020,14,Greece,Europe,543,36,10727668
2020,14,Greenland,America,1,0,56025
2020,14,Grenada,America,3,0,111454
2020,14,Guam,Oceania,52,3,165768
2020,14,Guatemala,America,38,2,17247807
2020,14,Guernsey,Europe,120,4,63026
2020,14,Guinea,Africa,112,0,12414318
2020,14,Guinea_Bissau,Africa,31,0,1874309
2020,14,Guyana,America,23,4,779004
2020,14,Haiti,America,9,1,11123176
2020,14,Holy_See,Europe,1,0,1000
2020,14,Honduras,America,164,15,9587522
2020,14,Hungary,Europe,325,31,9768785
2020,14,Iceland,Europe,476,4,353574
2020,14,India,Asia,3170,82,1352617328
2020,14,Indonesia,Asia,1077,87,267663435
2020,14,Iran,Asia,19005,982,81800269
2020,14,Iraq,Asia,401,18,38433600
2020,14,Ireland,Europe,2454,120,4853506
2020,14,Isle_of_Man,Europe,97,1,84077
2020,14,Israel,Asia,4431,40,8883800
2020,14,Italy,Europe,30808,4934,60431283
2020,14,Jamaica,America,21,2,2934855
2020,14,Japan,Asia,1864,24,126529100
2020,14,Jersey,Europe,106,1,106800
2020,14,Jordan,Asia,81,1,9956011
2020,14,Kazakhstan,Asia,345,5,18276499
2020,14,Kenya,Africa,108,3,51393010
2020,14,Kosovo,Europe,39,2,1845300
2020,14,Kuwait,Asia,399,1,4137309
2020,14,Kyrgyzstan,Asia,144,4,6315800
2020,14,Laos,Asia,3,0,7061507
2020,14,Latvia,Europe,166,1,1926542
2020,14,Lebanon,Asia,95,8,6848925
2020,14,Liberia,Africa,11,3,4818977
2020,14,Libya,Africa,10,1,6678567
2020,14,Liechtenstein,Europe,14,1,37910
2020,14,Lithuania,Europe,359,7,2789533
2020,14,Luxembourg,Europe,855,19,607728
2020,14,Madagascar,Africa,33,0,26262368
2020,14,Malawi,Africa,5,0,18143315
2020,14,Malaysia,Asia,1167,25,31528585
2020,14,Maldives,Asia,2,0,515696
2020,14,Mali,Africa,29,5,19077690
2020,14,Malta,Europe,89,0,483530
2020,14,Mauritania,Africa,1,1,4403319
2020,14,Mauritius,Africa,116,4,1265303
2020,14,Mexico,America,1345,97,126190788
2020,14,Moldova,Europe,667,17,3545883
2020,14,Monaco,Europe,28,2,38682
2020,14,Mongolia,Asia,3,0,3170208
2020,14,Montenegro,Europe,142,1,622345
2020,14,Montserrat,America,1,0,5900
2020,14,Morocco,Africa,564,47,36029138
2020,14,Mozambique,Africa,2,0,29495962
2020,14,Myanmar,Asia,8,1,53708395
2020,14,Namibia,Africa,5,0,2448255
2020,14,Nepal,Asia,4,0,28087871
2020,14,Netherlands,Europe,7053,1003,17231017
2020,14,New_Caledonia,Oceania,2,0,284060
2020,14,New_Zealand,Oceania,296,0,4885500
2020,14,Nicaragua,America,2,0,6465513
2020,14,Niger,Africa,233,7,22442948
2020,14,Nigeria,Africa,107,3,195874740
2020,14,North_Macedonia,Europe,285,14,2082958
2020,14,Northern_Mariana_Islands,Oceania,6,1,56882
2020,14,Norway,Europe,1529,33,5314336
2020,14,Oman,Asia,192,2,4829483
2020,14,Pakistan,Asia,2239,36,212215030
2020,14,Palestine,Asia,138,0,4569087
2020,14,Panama,America,1025,29,4176873
2020,14,Papua_New_Guinea,Oceania,0,0,8606316
2020,14,Paraguay,America,48,2,6956071
2020,14,Peru,America,1611,68,31989256
2020,14,Philippines,Asia,1576,75,106651922
2020,14,Poland,Europe,2358,76,37978548
2020,14,Portugal,Europe,5322,171,10281762
2020,14,Puerto_Rico,America,339,15,3195153
2020,14,Qatar,Asia,1139,3,2781677
2020,14,Romania,Europe,2105,113,19473936
2020,14,Russia,Europe,4507,37,144478050
2020,14,Rwanda,Africa,35,0,12301939
2020,14,Saint_Kitts_and_Nevis,America,4,0,52441
2020,14,Saint_Lucia,America,5,0,181889
2020,14,Saint_Vincent_and_the_Grenadines,America,6,0,110210
2020,14,San_Marino,Europe,48,7,33785
2020,14,Saudi_Arabia,Asia,1070,30,33699947
2020,14,Senegal,Africa,64,2,15854360
2020,14,Serbia,Europe,1459,45,6982084
2020,14,Seychelles,Africa,0,0,96762
2020,14,Sierra_Leone,Africa,6,0,7650154
2020,14,Singapore,Asia,531,3,5638676
2020,14,Sint_Maarten,America,22,4,41486
2020,14,Slovakia,Europe,198,2,5447011
2020,14,Slovenia,Europe,258,19,2067372
2020,14,Somalia,Africa,4,0,15008154
2020,14,South_Africa,Africa,360,9,57779622
2020,14,South_Korea,Asia,545,29,51635256
2020,14,South_Sudan,Africa,1,0,10975920
2020,14,Spain,Europe,43340,5715,46723749
2020,14,Sri_Lanka,Asia,58,4,21670000
2020,14,Sudan,Africa,6,0,41801533
2020,14,Suriname,America,2,1,575991
2020,14,Sweden,Europe,3178,331,10183175
2020,14,Switzerland,Europe,6162,289,8516543
2020,14,Syria,Asia,9,0,16906283
2020,14,Taiwan,Asia,67,0,23780452
2020,14,Thailand,Asia,607,16,69428524
2020,14,Timor_Leste,Asia,0,0,1267972
2020,14,Togo,Africa,24,2,7889094
2020,14,Trinidad_and_Tobago,America,20,5,1389858
2020,14,Tunisia,Africa,262,14,11565204
2020,14,Turkey,Asia,19390,481,82319724
2020,14,Turks_and_Caicos_islands,America,3,1,31458
2020,14,Uganda,Africa,19,0,42723139
2020,14,Ukraine,Europe,839,27,44622516
2020,14,United_Arab_Emirates,Asia,1465,6,9630959
2020,14,United_Kingdom,Europe,29467,4390,66488991
2020,14,United_Republic_of_Tanzania,Africa,5,0,56318348
2020,14,United_States_of_America,America,203576,7819,327167434
2020,14,United_States_Virgin_Islands,America,12,1,106977
2020,14,Uruguay,America,87,5,3449299
2020,14,Uzbekistan,Asia,248,0,32955400
2020,14,Venezuela,America,24,2,28870195
2020,14,Vietnam,Asia,45,0,95540395
2020,14,Zambia,Africa,4,1,17351822
2020,14,Zimbabwe,Africa,2,0,14439018
2020,15,Afghanistan,Asia,328,14,37172386
2020,15,Albania,Europe,90,1,2866376
2020,15,Algeria,Africa,560,140,42228429
2020,15,Andorra,Europe,120,8,77006
2020,15,Angola,Africa,3,0,30809762
2020,15,Anguilla,America,0,0,NA
2020,15,Antigua_and_Barbuda,America,8,2,96286
2020,15,Argentina,America,644,45,44494502
2020,15,Armenia,Europe,206,6,2951776
2020,15,Aruba,America,21,0,105845
2020,15,Australia,Oceania,522,19,24992369
2020,15,Austria,Europe,1746,148,8847037
2020,15,Azerbaijan,Europe,507,5,9942334
2020,15,Bahamas,America,16,3,385640
2020,15,Bahrain,Asia,605,3,1569439
2020,15,Bangladesh,Asia,680,27,161356039
2020,15,Barbados,America,12,2,286641
2020,15,Belarus,Europe,2219,16,9485386
2020,15,Belgium,Europe,9775,2271,11422068
2020,15,Belize,America,11,1,383071
2020,15,Benin,Africa,9,0,11485048
2020,15,Bermuda,America,18,2,63968
2020,15,Bhutan,Asia,0,0,754394
2020,15,Bolivia,America,160,14,11353142
2020,15,"Bonaire, Saint Eustatius and Saba",America,2,0,NA
2020,15,Bosnia_and_Herzegovina,Europe,333,10,3323929
2020,15,Botswana,Africa,7,0,2254126
2020,15,Brazil,America,11374,775,209469333
2020,15,British_Virgin_Islands,America,0,0,29802
2020,15,Brunei_Darussalam,Asia,1,0,428962
2020,15,Bulgaria,Europe,136,10,7024216
2020,15,Burkina_Faso,Africa,151,11,19751535
2020,15,Burundi,Africa,2,0,11175378
2020,15,Cambodia,Asia,7,0,16249798
2020,15,Cameroon,Africa,162,3,25216237
2020,15,Canada,America,9010,457,37058856
2020,15,Cape_Verde,Africa,3,0,543767
2020,15,Cayman_Islands,America,14,0,64174
2020,15,Central_African_Republic,Africa,2,0,4666377
2020,15,Chad,Africa,14,0,15477751
2020,15,Chile,America,2710,45,18729160
2020,15,China,Asia,605,10,1392730000
2020,15,Colombia,America,1273,66,49648685
2020,15,Congo,Africa,25,0,5244363
2020,15,Costa_Rica,America,145,1,4999441
2020,15,Cote_dIvoire,Africa,303,3,25069229
2020,15,Croatia,Europe,428,9,4089400
2020,15,Cuba,America,376,12,11338138
2020,15,Curaçao,America,1,0,159849
2020,15,Cyprus,Europe,197,3,1189265
2020,15,Czechia,Europe,1237,65,10625695
2020,15,Democratic_Republic_of_the_Congo,Africa,74,2,84068091
2020,15,Denmark,Europe,1637,98,5797446
2020,15,Djibouti,Africa,208,2,958920
2020,15,Dominica,America,1,0,71625
2020,15,Dominican_Republic,America,1339,91,10627165
2020,15,Ecuador,America,3782,164,17084357
2020,15,Egypt,Africa,1117,86,98423595
2020,15,El_Salvador,America,71,2,6420744
2020,15,Equatorial_Guinea,Africa,5,0,1308974
2020,15,Eritrea,Africa,3,0,NA
2020,15,Estonia,Europe,224,9,1320884
2020,15,Eswatini,Africa,5,0,1367000
2020,15,Ethiopia,Africa,30,1,109224559
2020,15,Falkland_Islands_(Malvinas),America,3,0,NA
2020,15,Faroe_Islands,Europe,1,0,48497
2020,15,Fiji,Oceania,2,0,883483
2020,15,Finland,Europe,888,32,5518050
2020,15,France,Europe,23686,6056,66987244
2020,15,French_Polynesia,Oceania,14,0,277679
2020,15,Gabon,Africa,36,0,2119275
2020,15,Gambia,Africa,5,0,2280102
2020,15,Georgia,Europe,84,1,3731000
2020,15,Germany,Europe,25873,1362,82927922
2020,15,Ghana,Africa,279,3,29767108
2020,15,Gibraltar,Europe,20,0,33718
2020,15,Greece,Europe,390,20,10727668
2020,15,Greenland,America,0,0,56025
2020,15,Grenada,America,2,0,111454
2020,15,Guam,Oceania,22,1,165768
2020,15,Guatemala,America,93,2,17247807
2020,15,Guernsey,Europe,54,2,63026
2020,15,Guinea,Africa,191,0,12414318
2020,15,Guinea_Bissau,Africa,6,0,1874309
2020,15,Guyana,America,16,1,779004
2020,15,Haiti,America,16,2,11123176
2020,15,Holy_See,Europe,1,0,1000
2020,15,Honduras,America,102,4,9587522
2020,15,Hungary,Europe,695,75,9768785
2020,15,Iceland,Europe,149,2,353574
2020,15,India,Asia,5942,225,1352617328
2020,15,Indonesia,Asia,2066,190,267663435
2020,15,Iran,Asia,12803,846,81800269
2020,15,Iraq,Asia,347,14,38433600
2020,15,Ireland,Europe,5283,191,4853506
2020,15,Isle_of_Man,Europe,103,1,84077
2020,15,Israel,Asia,2682,59,8883800
2020,15,Italy,Europe,26969,3940,60431283
2020,15,Jamaica,America,14,1,2934855
2020,15,Japan,Asia,3828,29,126529100
2020,15,Jersey,Europe,48,1,106800
2020,15,Jordan,Asia,42,1,9956011
2020,15,Kazakhstan,Asia,509,8,18276499
2020,15,Kenya,Africa,50,5,51393010
2020,15,Kosovo,Europe,232,5,1845300
2020,15,Kuwait,Asia,635,1,4137309
2020,15,Kyrgyzstan,Asia,202,1,6315800
2020,15,Laos,Asia,7,0,7061507
2020,15,Latvia,Europe,113,4,1926542
2020,15,Lebanon,Asia,91,1,6848925
2020,15,Liberia,Africa,45,3,4818977
2020,15,Libya,Africa,8,0,6678567
2020,15,Liechtenstein,Europe,3,0,37910
2020,15,Lithuania,Europe,227,10,2789533
2020,15,Luxembourg,Europe,449,26,607728
2020,15,Madagascar,Africa,29,0,26262368
2020,15,Malawi,Africa,11,2,18143315
2020,15,Malaysia,Asia,1024,15,31528585
2020,15,Maldives,Asia,1,0,515696
2020,15,Mali,Africa,76,5,19077690
2020,15,Malta,Europe,131,3,483530
2020,15,Mauritania,Africa,1,0,4403319
2020,15,Mauritius,Africa,80,2,1265303
2020,15,Mexico,America,2575,207,126190788
2020,15,Moldova,Europe,747,17,3545883
2020,15,Monaco,Europe,16,0,38682
2020,15,Mongolia,Asia,1,0,3170208
2020,15,Montenegro,Europe,41,1,622345
2020,15,Montserrat,America,5,0,5900
2020,15,Morocco,Africa,643,46,36029138
2020,15,Mozambique,Africa,17,0,29495962
2020,15,Myanmar,Asia,40,3,53708395
2020,15,Namibia,Africa,0,0,2448255
2020,15,Nepal,Asia,5,0,28087871
2020,15,Netherlands,Europe,7748,956,17231017
2020,15,New_Caledonia,Oceania,0,0,284060
2020,15,New_Zealand,Oceania,129,8,4885500
2020,15,Nicaragua,America,3,0,6465513
2020,15,Niger,Africa,295,3,22442948
2020,15,Nigeria,Africa,105,5,195874740
2020,15,North_Macedonia,Europe,284,17,2082958
2020,15,Northern_Mariana_Islands,Oceania,3,1,56882
2020,15,Norway,Europe,733,55,5314336
2020,15,Oman,Asia,442,2,4829483
2020,15,Pakistan,Asia,1852,42,212215030
2020,15,Palestine,Asia,15,1,4569087
2020,15,Panama,America,1372,39,4176873
2020,15,Papua_New_Guinea,Oceania,1,0,8606316
2020,15,Paraguay,America,46,2,6956071
2020,15,Peru,America,4958,101,31989256
2020,15,Philippines,Asia,1272,152,106651922
2020,15,Poland,Europe,2521,138,37978548
2020,15,Portugal,Europe,5204,224,10281762
2020,15,Puerto_Rico,America,390,24,3195153
2020,15,Qatar,Asia,1399,3,2781677
2020,15,Romania,Europe,2576,161,19473936
2020,15,Russia,Europe,11985,101,144478050
2020,15,Rwanda,Africa,22,0,12301939
2020,15,Saint_Kitts_and_Nevis,America,1,0,52441
2020,15,Saint_Lucia,America,1,0,181889
2020,15,Saint_Vincent_and_the_Grenadines,America,5,0,110210
2020,15,San_Marino,Europe,79,4,33785
2020,15,Sao_Tome_and_Principe,Africa,4,0,211028
2020,15,Saudi_Arabia,Asia,2411,27,33699947
2020,15,Senegal,Africa,65,0,15854360
2020,15,Serbia,Europe,1854,27,6982084
2020,15,Seychelles,Africa,0,0,96762
2020,15,Sierra_Leone,Africa,5,0,7650154
2020,15,Singapore,Asia,1543,3,5638676
2020,15,Sint_Maarten,America,27,5,41486
2020,15,Slovakia,Europe,235,0,5447011
2020,15,Slovenia,Europe,191,25,2067372
2020,15,Somalia,Africa,18,2,15008154
2020,15,South_Africa,Africa,586,15,57779622
2020,15,South_Korea,Asia,233,30,51635256
2020,15,South_Sudan,Africa,3,0,10975920
2020,15,Spain,Europe,30460,4434,46723749
2020,15,Sri_Lanka,Asia,40,2,21670000
2020,15,Sudan,Africa,17,2,41801533
2020,15,Suriname,America,0,0,575991
2020,15,Sweden,Europe,3742,442,10183175
2020,15,Switzerland,Europe,3925,274,8516543
2020,15,Syria,Asia,6,0,16906283
2020,15,Taiwan,Asia,20,1,23780452
2020,15,Thailand,Asia,355,15,69428524
2020,15,Timor_Leste,Asia,3,0,1267972
2020,15,Togo,Africa,19,0,7889094
2020,15,Trinidad_and_Tobago,America,8,0,1389858
2020,15,Tunisia,Africa,152,12,11565204
2020,15,Turkey,Asia,30832,647,82319724
2020,15,Turks_and_Caicos_islands,America,2,0,31458
2020,15,Uganda,Africa,2,0,42723139
2020,15,Ukraine,Europe,1783,55,44622516
2020,15,United_Arab_Emirates,Asia,2445,14,9630959
2020,15,United_Kingdom,Europe,37013,6596,66488991
2020,15,United_Republic_of_Tanzania,Africa,22,2,56318348
2020,15,United_States_of_America,America,214398,12660,327167434
2020,15,United_States_Virgin_Islands,America,9,0,106977
2020,15,Uruguay,America,61,2,3449299
2020,15,Uzbekistan,Asia,601,2,32955400
2020,15,Venezuela,America,30,4,28870195
2020,15,Vietnam,Asia,16,0,95540395
2020,15,Yemen,Asia,1,0,28498687
2020,15,Zambia,Africa,6,1,17351822
2020,15,Zimbabwe,Africa,8,2,14439018
2020,16,Afghanistan,Asia,366,14,37172386
2020,16,Albania,Europe,117,3,2866376
2020,16,Algeria,Africa,735,71,42228429
2020,16,Andorra,Europe,71,7,77006
2020,16,Angola,Africa,5,0,30809762
2020,16,Anguilla,America,0,0,NA
2020,16,Antigua_and_Barbuda,America,0,1,96286
2020,16,Argentina,America,748,44,44494502
2020,16,Armenia,Europe,362,10,2951776
2020,16,Aruba,America,5,2,105845
2020,16,Australia,Oceania,259,10,24992369
2020,16,Austria,Europe,740,94,8847037
2020,16,Azerbaijan,Europe,288,7,9942334
2020,16,Bahamas,America,15,1,385640
2020,16,Bahrain,Asia,546,0,1569439
2020,16,Bangladesh,Asia,2145,62,161356039
2020,16,Barbados,America,3,1,286641
2020,16,Belarus,Europe,3345,22,9485386
2020,16,Belgium,Europe,9394,1925,11422068
2020,16,Belize,America,0,0,383071
2020,16,Benin,Africa,19,0,11485048
2020,16,Bermuda,America,29,1,63968
2020,16,Bhutan,Asia,1,0,754394
2020,16,Bolivia,America,244,6,11353142
2020,16,"Bonaire, Saint Eustatius and Saba",America,1,0,NA
2020,16,Bosnia_and_Herzegovina,Europe,272,10,3323929
2020,16,Botswana,Africa,7,0,2254126
2020,16,Brazil,America,17151,1247,209469333
2020,16,British_Virgin_Islands,America,2,1,29802
2020,16,Brunei_Darussalam,Asia,2,0,428962
2020,16,Bulgaria,Europe,244,11,7024216
2020,16,Burkina_Faso,Africa,66,10,19751535
2020,16,Burundi,Africa,1,1,11175378
2020,16,Cambodia,Asia,0,0,16249798
2020,16,Cameroon,Africa,197,30,25216237
2020,16,Canada,America,11160,910,37058856
2020,16,Cape_Verde,Africa,57,0,543767
2020,16,Cayman_Islands,America,13,0,64174
2020,16,Central_African_Republic,Africa,1,0,4666377
2020,16,Chad,Africa,10,0,15477751
2020,16,Chile,America,2982,57,18729160
2020,16,China,Asia,546,1291,1392730000
2020,16,Colombia,America,1125,77,49648685
2020,16,Congo,Africa,90,1,5244363
2020,16,Costa_Rica,America,50,3,4999441
2020,16,Cote_dIvoire,Africa,253,4,25069229
2020,16,Croatia,Europe,231,22,4089400
2020,16,Cuba,America,361,15,11338138
2020,16,Curaçao,America,0,0,159849
2020,16,Cyprus,Europe,110,0,1189265
2020,16,Czechia,Europe,855,53,10625695
2020,16,Democratic_Republic_of_the_Congo,Africa,115,5,84068091
2020,16,Denmark,Europe,1197,79,5797446
2020,16,Djibouti,Africa,548,0,958920
2020,16,Dominica,America,0,0,71625
2020,16,Dominican_Republic,America,1797,58,10627165
2020,16,Ecuador,America,2599,152,17084357
2020,16,Egypt,Africa,1143,86,98423595
2020,16,El_Salvador,America,69,1,6420744
2020,16,Equatorial_Guinea,Africa,58,0,1308974
2020,16,Eritrea,Africa,5,0,NA
2020,16,Estonia,Europe,203,12,1320884
2020,16,Eswatini,Africa,9,1,1367000
2020,16,Ethiopia,Africa,37,0,109224559
2020,16,Falkland_Islands_(Malvinas),America,6,0,NA
2020,16,Faroe_Islands,Europe,1,0,48497
2020,16,Fiji,Oceania,2,0,883483
2020,16,Finland,Europe,804,39,5518050
2020,16,France,Europe,16581,5298,66987244
2020,16,French_Polynesia,Oceania,1,0,277679
2020,16,Gabon,Africa,63,0,2119275
2020,16,Gambia,Africa,1,0,2280102
2020,16,Georgia,Europe,130,1,3731000
2020,16,Germany,Europe,18359,1629,82927922
2020,16,Ghana,Africa,476,1,29767108
2020,16,Gibraltar,Europe,4,0,33718
2020,16,Greece,Europe,100,17,10727668
2020,16,Greenland,America,0,0,56025
2020,16,Grenada,America,0,0,111454
2020,16,Guam,Oceania,2,0,165768
2020,16,Guatemala,America,127,2,17247807
2020,16,Guernsey,Europe,20,4,63026
2020,16,Guinea,Africa,303,5,12414318
2020,16,Guinea_Bissau,Africa,11,0,1874309
2020,16,Guyana,America,19,1,779004
2020,16,Haiti,America,17,0,11123176
2020,16,Holy_See,Europe,1,0,1000
2020,16,Honduras,America,87,20,9587522
2020,16,Hungary,Europe,586,91,9768785
2020,16,Iceland,Europe,62,2,353574
2020,16,India,Asia,8237,251,1352617328
2020,16,Indonesia,Asia,2203,191,267663435
2020,16,Iran,Asia,10202,624,81800269
2020,16,Iraq,Asia,196,4,38433600
2020,16,Ireland,Europe,5005,322,4853506
2020,16,Isle_of_Man,Europe,58,7,84077
2020,16,Israel,Asia,2127,61,8883800
2020,16,Italy,Europe,21712,3649,60431283
2020,16,Jamaica,America,150,2,2934855
2020,16,Japan,Asia,3473,77,126529100
2020,16,Jersey,Europe,32,10,106800
2020,16,Jordan,Asia,34,0,9956011
2020,16,Kazakhstan,Asia,770,5,18276499
2020,16,Kenya,Africa,73,5,51393010
2020,16,Kosovo,Europe,221,7,1845300
2020,16,Kuwait,Asia,695,7,4137309
2020,16,Kyrgyzstan,Asia,160,2,6315800
2020,16,Laos,Asia,0,0,7061507
2020,16,Latvia,Europe,84,0,1926542
2020,16,Lebanon,Asia,45,1,6848925
2020,16,Liberia,Africa,40,2,4818977
2020,16,Libya,Africa,25,0,6678567
2020,16,Liechtenstein,Europe,1,0,37910
2020,16,Lithuania,Europe,280,13,2789533
2020,16,Luxembourg,Europe,266,8,607728
2020,16,Madagascar,Africa,15,0,26262368
2020,16,Malawi,Africa,1,0,18143315
2020,16,Malaysia,Asia,608,12,31528585
2020,16,Maldives,Asia,49,0,515696
2020,16,Mali,Africa,123,4,19077690
2020,16,Malta,Europe,48,0,483530
2020,16,Mauritania,Africa,0,0,4403319
2020,16,Mauritius,Africa,4,0,1265303
2020,16,Mexico,America,3758,380,126190788
2020,16,Moldova,Europe,836,34,3545883
2020,16,Monaco,Europe,1,1,38682
2020,16,Mongolia,Asia,18,0,3170208
2020,16,Montenegro,Europe,38,2,622345
2020,16,Montserrat,America,0,0,5900
2020,16,Morocco,Africa,1283,17,36029138
2020,16,Mozambique,Africa,12,0,29495962
2020,16,Myanmar,Asia,57,1,53708395
2020,16,Namibia,Africa,0,0,2448255
2020,16,Nepal,Asia,17,0,28087871
2020,16,Netherlands,Europe,6854,928,17231017
2020,16,New_Caledonia,Oceania,0,0,284060
2020,16,New_Zealand,Oceania,35,4,4885500
2020,16,Nicaragua,America,0,1,6465513
2020,16,Niger,Africa,107,7,22442948
2020,16,Nigeria,Africa,322,12,195874740
2020,16,North_Macedonia,Europe,371,16,2082958
2020,16,Northern_Mariana_Islands,Oceania,3,0,56882
2020,16,Norway,Europe,625,40,5314336
2020,16,Oman,Asia,695,4,4829483
2020,16,Pakistan,Asia,3500,96,212215030
2020,16,Palestine,Asia,61,0,4569087
2020,16,Panama,America,1186,42,4176873
2020,16,Papua_New_Guinea,Oceania,5,0,8606316
2020,16,Paraguay,America,49,1,6956071
2020,16,Peru,America,8806,252,31989256
2020,16,Philippines,Asia,1527,113,106651922
2020,16,Poland,Europe,2659,135,37978548
2020,16,Portugal,Europe,3929,200,10281762
2020,16,Puerto_Rico,America,349,18,3195153
2020,16,Qatar,Asia,2784,2,2781677
2020,16,Romania,Europe,2303,133,19473936
2020,16,Russia,Europe,28793,257,144478050
2020,16,Rwanda,Africa,20,0,12301939
2020,16,Saint_Kitts_and_Nevis,America,3,0,52441
2020,16,Saint_Lucia,America,0,0,181889
2020,16,Saint_Vincent_and_the_Grenadines,America,0,0,110210
2020,16,San_Marino,Europe,106,3,33785
2020,16,Sao_Tome_and_Principe,Africa,0,0,211028
2020,16,Saudi_Arabia,Asia,5550,38,33699947
2020,16,Senegal,Africa,86,3,15854360
2020,16,Serbia,Europe,2576,40,6982084
2020,16,Seychelles,Africa,1,0,96762
2020,16,Sierra_Leone,Africa,32,0,7650154
2020,16,Singapore,Asia,5096,2,5638676
2020,16,Sint_Maarten,America,16,1,41486
2020,16,Slovakia,Europe,404,11,5447011
2020,16,Slovenia,Europe,123,19,2067372
2020,16,Somalia,Africa,212,6,15008154
2020,16,South_Africa,Africa,1028,31,57779622
2020,16,South_Korea,Asia,119,15,51635256
2020,16,South_Sudan,Africa,0,0,10975920
2020,16,Spain,Europe,20354,3793,46723749
2020,16,Sri_Lanka,Asia,86,0,21670000
2020,16,Sudan,Africa,63,8,41801533
2020,16,Suriname,America,0,0,575991
2020,16,Sweden,Europe,3829,661,10183175
2020,16,Switzerland,Europe,2327,283,8516543
2020,16,Syria,Asia,14,1,16906283
2020,16,Taiwan,Asia,29,0,23780452
2020,16,Thailand,Asia,179,6,69428524
2020,16,Timor_Leste,Asia,18,0,1267972
2020,16,Togo,Africa,7,3,7889094
2020,16,Trinidad_and_Tobago,America,1,0,1389858
2020,16,Tunisia,Africa,158,4,11565204
2020,16,Turkey,Asia,29931,844,82319724
2020,16,Turks_and_Caicos_islands,America,1,0,31458
2020,16,Uganda,Africa,2,0,42723139
2020,16,Ukraine,Europe,3023,68,44622516
2020,16,United_Arab_Emirates,Asia,2744,18,9630959
2020,16,United_Kingdom,Europe,36122,6022,66488991
2020,16,United_Republic_of_Tanzania,Africa,124,2,56318348
2020,16,United_States_of_America,America,205158,18890,327167434
2020,16,United_States_Virgin_Islands,America,3,2,106977
2020,16,Uruguay,America,63,2,3449299
2020,16,Uzbekistan,Asia,659,1,32955400
2020,16,Venezuela,America,67,0,28870195
2020,16,Vietnam,Asia,1,0,95540395
2020,16,Yemen,Asia,0,0,28498687
2020,16,Zambia,Africa,20,1,17351822
2020,16,Zimbabwe,Africa,8,0,14439018
2020,17,Afghanistan,Asia,672,22,37172386
2020,17,Albania,Europe,152,2,2866376
2020,17,Algeria,Africa,799,48,42228429
2020,17,Andorra,Europe,26,4,77006
2020,17,Angola,Africa,3,0,30809762
2020,17,Anguilla,America,0,0,NA
2020,17,Antigua_and_Barbuda,America,1,0,96286
2020,17,Argentina,America,970,55,44494502
2020,17,Armenia,Europe,466,6,2951776
2020,17,Aruba,America,3,0,105845
2020,17,Australia,Oceania,100,13,24992369
2020,17,Austria,Europe,473,87,8847037
